iterations,test-MultiClass-mean,test-MultiClass-std,train-MultiClass-mean,train-MultiClass-std
325,1.2134346838702874,0.0048797974301498775,1.168047334071146,0.0025652728565238843
326,1.2132210136856476,0.004868303046478531,1.1677018459000363,0.0024930824533390605
327,1.212926542974031,0.004841692502570157,1.1673404495062147,0.0024652293140412247
328,1.212696665635677,0.00478238419275222,1.1670034575607224,0.002512345219667595
329,1.21249254962591,0.0047410826446655265,1.1665822868477083,0.002515568127207282
330,1.2122773544596157,0.004679162697695419,1.1661734525943501,0.0025288224767061837
331,1.2120628201636574,0.004696408264219293,1.1658563913730366,0.002559994031277616
332,1.2117738206532496,0.004668975262224892,1.1654273472749384,0.0024969533450878265
333,1.2114670209426301,0.0046380942649093615,1.1650207770954562,0.00243030806407588
334,1.2112845391931535,0.004574291511178051,1.1646560176757699,0.002432197395794856
335,1.2110200499524741,0.004555735523042288,1.1643119006021712,0.0024304933771116467
336,1.210726495149432,0.004536702154942901,1.1638997391187882,0.0023100393352435585
337,1.210560216372511,0.004513356112908708,1.1635628354368213,0.0023021282885034664
338,1.2103341959202338,0.004587867997083271,1.1631607291961683,0.002229994883480187
339,1.210038504623983,0.004588884584023863,1.1628181659036716,0.0021514031889207216
340,1.2097580414360172,0.004502413487856009,1.1624844845785804,0.002097340538993435
341,1.2094784761420334,0.004384306244426825,1.1621099858382098,0.002088129453859771
342,1.2092619292829674,0.004333727430893106,1.1617443117542812,0.0020536843812883
343,1.2090083196683674,0.004397173028612968,1.1613905399582083,0.0020699349742084694
344,1.2088207101907131,0.004427509946236116,1.1610363035280664,0.0021083310916423176
345,1.2086289727986053,0.004371538328732498,1.160713456238395,0.0021418924016717114
346,1.2084095533219732,0.004498827980053901,1.1603831499859507,0.0021445378984364777
347,1.2081487835005191,0.0045693858843406845,1.1600021191298477,0.002139012647002397
348,1.2079878506189952,0.0045852244829332435,1.1596266498006624,0.002196542421202968
349,1.2078637164373967,0.004663988205951515,1.1593225938030893,0.0022225637089309247
350,1.2076232388520858,0.004609534941623772,1.1589368145219576,0.0021702564371741
351,1.2073627101432425,0.00459107338146457,1.1585987244243623,0.0021726744728444002
352,1.2070925491472728,0.004645372737229304,1.158181744544438,0.00222258745062064
353,1.2068870718520712,0.004549492378163492,1.1578710467582278,0.0022530003173031176
354,1.2067314487911704,0.004601664693871246,1.1575596956396697,0.002156992832497995
355,1.2065679586770464,0.004624906296124426,1.1572360699865187,0.0021773356418361392
356,1.206378742685652,0.004495999676232669,1.1568624169840613,0.002181154705491783
