iter	MultiClass
1585	0.7875748888
1586	0.7872353894
1587	0.7870080245
1588	0.7868181018
1589	0.7864583323
1590	0.7863676521
1591	0.7862876498
1592	0.7861198416
1593	0.7858786927
1594	0.7856541235
1595	0.7854298114
1596	0.7852332663
1597	0.7849454061
1598	0.7846945794
1599	0.7845192757
1600	0.7842600902
1601	0.7841188921
1602	0.7838483512
1603	0.7836873604
1604	0.7833853377
1605	0.783115824
1606	0.7828973747
1607	0.7827152405
1608	0.7822848882
1609	0.7821568845
1610	0.7819105357
1611	0.7815698874
1612	0.7813213432
1613	0.7810689401
1614	0.7809400214
1615	0.7805869674
1616	0.7804260098
1617	0.7802132965
1618	0.780041745
1619	0.7797973368
1620	0.7796328826
1621	0.7793232631
1622	0.7789687226
1623	0.7787892744
1624	0.7785537466
1625	0.7783165588
1626	0.7780475684
1627	0.7778129736
1628	0.7775560929
1629	0.7773889305
1630	0.7771892461
1631	0.7769947963
1632	0.77677495
1633	0.7765697459
1634	0.7763522153
1635	0.7759685639
1636	0.7756840029
1637	0.7754178869
1638	0.7751326407
1639	0.7748595272
1640	0.7746620895
1641	0.7744116383
1642	0.7741706772
1643	0.7738146453
1644	0.7735425136
1645	0.7733606854
1646	0.7731033485
1647	0.7730155822
1648	0.772766356
1649	0.7726267416
1650	0.7723110673
1651	0.7720504323
1652	0.7718659754
1653	0.771647959
1654	0.7714239784
1655	0.7712704235
1656	0.7710708126
1657	0.7709927912
1658	0.7708847505
1659	0.7707030326
1660	0.7704553274
1661	0.7702091554
1662	0.7699019826
1663	0.7697227494
1664	0.7696289644
1665	0.7693347161
1666	0.769209044
1667	0.7689904666
1668	0.7687661015
1669	0.7685611356
1670	0.7683102491
1671	0.7680661332
1672	0.7677704906
1673	0.7673960984
1674	0.7670473234
1675	0.766859985
1676	0.7667342961
1677	0.7665184987
1678	0.7662315671
1679	0.7659702831
1680	0.7657496637
1681	0.7656503713
1682	0.7655603904
1683	0.7653152052
1684	0.7651008312
1685	0.7649950247
1686	0.7647993211
1687	0.7646064052
1688	0.7643397137
1689	0.7642180283
1690	0.7639799346
1691	0.7637408667
1692	0.7635111039
1693	0.7632833983
1694	0.7630023517
1695	0.7627063815
1696	0.7624238015
1697	0.7621904555
1698	0.7619323996
1699	0.7616726841
1700	0.761338487
1701	0.7610052368
1702	0.7606793267
1703	0.7604624419
1704	0.7602527315
1705	0.7601051112
1706	0.759665355
1707	0.7594196052
1708	0.759228696
1709	0.7589621319
1710	0.7587156745
1711	0.7584432291
1712	0.7582819977
1713	0.7580765311
1714	0.7579208571
1715	0.7576442822
1716	0.7573729275
1717	0.7571791425
1718	0.7570315074
1719	0.7569455291
1720	0.756803626
1721	0.7566478792
1722	0.7564761957
1723	0.7563098977
1724	0.7560215614
1725	0.7557129563
1726	0.7554549247
1727	0.7551720744
1728	0.7549657952
1729	0.7547625082
1730	0.7546386436
1731	0.7544754967
1732	0.7542796534
1733	0.753975789
1734	0.7537179448
1735	0.7534841706
1736	0.7532840915
1737	0.7531204895
1738	0.752992715
1739	0.7527835687
1740	0.7525170418
1741	0.7523034424
1742	0.7520857409
1743	0.7519564739
1744	0.7516456378
1745	0.7514047724
1746	0.7511124213
1747	0.750811199
1748	0.7506706368
1749	0.7504422031
1750	0.7501905969
1751	0.7498414103
1752	0.7497050415
1753	0.7494252784
1754	0.7492273661
1755	0.7488870669
1756	0.7487786481
1757	0.7485376239
1758	0.7484194823
1759	0.7482252729
1760	0.7480694979
1761	0.7478335997
1762	0.7476373922
1763	0.7474794753
1764	0.7472059598
1765	0.7468784693
1766	0.746666014
1767	0.7465544894
1768	0.7463300889
1769	0.7461973905
1770	0.7459777136
1771	0.7456387392
1772	0.7453401771
1773	0.7451671299
1774	0.7447840841
1775	0.7444891859
1776	0.7443053996
1777	0.7440643373
1778	0.7438416214
1779	0.7436672118
1780	0.7434972581
1781	0.7431901857
1782	0.7429497115
1783	0.7428187725
1784	0.742604038
1785	0.7424130629
1786	0.7422700239
1787	0.7421628557
1788	0.7420122904
1789	0.7417740949
1790	0.7415406163
1791	0.7413166849
1792	0.7411535166
1793	0.7409208649
1794	0.7406837627
1795	0.7404475815
1796	0.740242891
1797	0.7399868671
1798	0.7398591129
1799	0.7396196695
1800	0.7393853614
1801	0.7393132353
1802	0.7390517928
1803	0.7388715375
1804	0.7387369621
1805	0.7384920575
1806	0.7382658929
1807	0.7380259407
1808	0.7378591795
1809	0.7375642262
1810	0.7372518332
1811	0.7370440276
1812	0.7369443414
1813	0.7366690499
1814	0.7364603153
1815	0.7361569823
1816	0.7358623369
1817	0.735716169
1818	0.7355019536
1819	0.7353072511
1820	0.7351119332
1821	0.7349754926
1822	0.7347816144
1823	0.7345970597
1824	0.7343414281
1825	0.7341620285
1826	0.7340513049
1827	0.7337880523
1828	0.7336881723
1829	0.7334590756
1830	0.7332201214
1831	0.7330135251
1832	0.7327641163
1833	0.7325686916
1834	0.7323431061
1835	0.7321064675
1836	0.7318768329
1837	0.7316085959
1838	0.7314177435
1839	0.7311235002
1840	0.7310176271
1841	0.7307783372
1842	0.7306568125
1843	0.7304107733
1844	0.7300263958
1845	0.7298317663
1846	0.7296072663
1847	0.7293800576
1848	0.7292096036
1849	0.7290263744
1850	0.7288296047
1851	0.7286704467
1852	0.7284780329
1853	0.7283036689
1854	0.7281109182
1855	0.7280048604
1856	0.7277678999
1857	0.7273998494
1858	0.7271967922
1859	0.7270478105
1860	0.7269244873
1861	0.7267603281
1862	0.7265597564
1863	0.7264030032
1864	0.7261282023
1865	0.7259504248
1866	0.7257478785
1867	0.7255677791
1868	0.725470513
1869	0.7253112822
1870	0.7251241539
1871	0.7248636538
1872	0.7246612073
1873	0.7244098411
1874	0.7242792982
1875	0.7240989052
1876	0.7240002724
1877	0.723786393
1878	0.7235953414
1879	0.7232929571
1880	0.7230996635
1881	0.7228586721
1882	0.7227672077
1883	0.7225308922
1884	0.7224053799
1885	0.7222320292
1886	0.7219918497
1887	0.721832173
1888	0.7216847275
1889	0.7213124912
1890	0.7210642824
1891	0.7207715586
1892	0.7204945309
1893	0.7202653232
1894	0.7201348825
1895	0.7198930963
1896	0.719653225
1897	0.7195431473
1898	0.719339376
1899	0.7190625218
1900	0.7189288132
1901	0.7187450511
1902	0.7186129601
1903	0.7183769814
1904	0.718153056
1905	0.7179962726
1906	0.7177369033
1907	0.7175517154
1908	0.71723775
1909	0.7169961288
1910	0.7168077067
1911	0.7166834728
1912	0.7165305339
1913	0.716363209
1914	0.716131144
1915	0.7158092613
1916	0.7155855709
1917	0.7154691123
1918	0.7152500917
1919	0.7150160655
1920	0.7148566568
1921	0.71470846
1922	0.7145452378
1923	0.714274376
1924	0.7140364028
1925	0.7138470291
1926	0.7136640326
1927	0.7133980956
1928	0.7132132508
1929	0.7129637846
1930	0.7127143303
1931	0.7124120692
1932	0.7122655001
1933	0.7120172416
1934	0.711894
1935	0.7117514501
1936	0.7116391552
1937	0.7114675254
1938	0.7112487353
1939	0.7109683394
1940	0.7107801693
1941	0.710670991
1942	0.710496476
1943	0.7102007075
1944	0.7099822322
1945	0.7096337039
1946	0.7094897196
1947	0.709293059
1948	0.7090683559
1949	0.7088718355
1950	0.7086387656
1951	0.708436367
1952	0.7082099231
1953	0.708038931
1954	0.7077861461
1955	0.7074733568
1956	0.7073843478
1957	0.7071878181
1958	0.7068616241
1959	0.7066097956
1960	0.7063196323
1961	0.7060528993
1962	0.7059476233
1963	0.7057371414
1964	0.7055539088
1965	0.7053535909
1966	0.7050458868
1967	0.7048706161
1968	0.7046965693
1969	0.7045286966
1970	0.7044578721
1971	0.7041969731
1972	0.7039630378
1973	0.7037487187
1974	0.7036311975
1975	0.7034800956
1976	0.703225942
1977	0.7030130759
1978	0.7027763853
1979	0.7025709584
1980	0.7023974441
1981	0.7021842071
1982	0.7019555599
1983	0.7017796915
1984	0.7015276328
1985	0.7012445115
1986	0.7010455985
1987	0.7008495682
1988	0.7007053522
1989	0.7004997447
1990	0.7003268601
1991	0.7001269535
1992	0.6998979519
1993	0.6996409817
1994	0.6994860666
1995	0.6993638486
1996	0.6992268607
1997	0.6990176079
1998	0.6987901657
1999	0.698522534
2000	0.698274145
2001	0.6980495589
2002	0.6979274196
2003	0.6976746646
2004	0.6975148231
2005	0.6973245002
2006	0.6971534104
2007	0.6969539331
2008	0.6968796642
2009	0.6966637208
2010	0.6964173356
2011	0.6962554519
2012	0.6960204651
2013	0.6957473049
2014	0.6956509965
2015	0.695495409
2016	0.695249023
2017	0.6950891654
2018	0.6949697943
2019	0.6948126758
2020	0.694739618
2021	0.6943994243
2022	0.6942979761
2023	0.6940306954
2024	0.6938730545
2025	0.6937689465
2026	0.6935781687
2027	0.6933438062
2028	0.6931729488
2029	0.6929060258
2030	0.6927434074
2031	0.6925543615
2032	0.6923558776
2033	0.6922416242
2034	0.692042883
2035	0.6917951204
2036	0.6915424653
2037	0.6913218168
2038	0.6911805224
2039	0.6909525389
2040	0.6907453407
2041	0.6905575782
2042	0.6904394031
2043	0.690314079
2044	0.6901622535
2045	0.6898863197
2046	0.6897754594
2047	0.689581469
2048	0.6894444539
2049	0.6892366909
2050	0.6890018871
2051	0.6888989295
2052	0.6887673666
2053	0.6886131085
2054	0.688432855
2055	0.6882517228
2056	0.6880727815
2057	0.6879708037
2058	0.6878465565
2059	0.6877020733
2060	0.6875344627
2061	0.6872733197
2062	0.6870571854
2063	0.6868589704
2064	0.6866104522
2065	0.6863651801
2066	0.6861868536
2067	0.6858829025
2068	0.6855904181
2069	0.6854122979
2070	0.6852559484
2071	0.6850603957
2072	0.6847630265
2073	0.6845937519
2074	0.6843795535
2075	0.6842011561
2076	0.6840933534
2077	0.6838332691
2078	0.6836520841
2079	0.6834921045
2080	0.6833408353
2081	0.6830090671
2082	0.6827367336
2083	0.6825544477
2084	0.682328208
2085	0.6822302531
2086	0.6820355777
2087	0.6819013396
2088	0.6816379945
2089	0.6813984199
2090	0.6811626227
2091	0.6811138555
2092	0.6809293526
2093	0.680721961
2094	0.6805908253
2095	0.6802293049
2096	0.6801186484
2097	0.6799828031
2098	0.6798638484
2099	0.6797380692
2100	0.6795045761
2101	0.6792544442
2102	0.679061179
2103	0.6789012944
2104	0.6787496215
2105	0.6786066799
2106	0.6783257802
2107	0.678222244
2108	0.6780237382
2109	0.6778114979
2110	0.6776720585
2111	0.6774085488
2112	0.6772310838
2113	0.6770110598
2114	0.6767946455
2115	0.6766191805
2116	0.6763761384
2117	0.6761246841
2118	0.6758759252
2119	0.6756293623
2120	0.6753928938
2121	0.6752220696
2122	0.6750047058
2123	0.6748293199
2124	0.6747284236
2125	0.6744794061
2126	0.6743131826
2127	0.6741213377
2128	0.673935819
2129	0.6737184895
2130	0.6734795129
2131	0.6733111012
2132	0.6730670789
2133	0.6729394747
2134	0.6727970216
2135	0.6726603939
2136	0.6724163554
2137	0.6721869486
2138	0.6719258772
2139	0.6717231657
2140	0.6714952924
2141	0.6713117136
2142	0.6711818572
2143	0.6709403864
2144	0.6707575794
2145	0.6705505843
2146	0.6703661652
2147	0.6701427506
2148	0.66996999
2149	0.6698192671
2150	0.6697271502
2151	0.6695258342
2152	0.6694005036
2153	0.6692356149
2154	0.6690860407
2155	0.668929969
2156	0.6687771616
2157	0.6685311207
2158	0.6682371995
2159	0.6680571416
2160	0.6678700762
2161	0.6677563332
2162	0.667659466
2163	0.6674556343
2164	0.6672479336
2165	0.667104266
2166	0.6668504028
2167	0.6666942355
2168	0.6664396139
2169	0.6662818445
2170	0.6660799587
2171	0.6659412425
2172	0.6657671476
2173	0.6655855258
2174	0.6654371145
2175	0.6653119284
2176	0.6650719571
2177	0.6648687314
2178	0.6647430795
2179	0.6644869138
2180	0.6642719379
2181	0.664187749
2182	0.6640255494
2183	0.6638739336
2184	0.6637818434
2185	0.6636642691
2186	0.6633747428
2187	0.6630970328
2188	0.6629395656
2189	0.6628519746
2190	0.6626118432
2191	0.662373862
2192	0.6622455521
2193	0.6620685101
2194	0.6618289153
2195	0.661544399
2196	0.6614170639
2197	0.6611961453
2198	0.6609899765
2199	0.660896229
2200	0.6607973342
2201	0.6606399587
2202	0.6605538976
2203	0.6604057619
2204	0.6602348103
2205	0.6600280622
2206	0.6597886766
2207	0.6596644358
2208	0.6594980058
2209	0.6593327353
2210	0.6591017175
2211	0.6589680316
2212	0.658772817
2213	0.6586252556
2214	0.6584457496
2215	0.658192078
2216	0.6580815363
2217	0.6579760586
2218	0.6578377596
2219	0.6576224982
2220	0.6574252793
2221	0.6571892354
2222	0.6570598954
2223	0.6569420203
2224	0.6566846782
2225	0.6565622929
2226	0.656487807
2227	0.6562521314
2228	0.6560884178
2229	0.6558921123
2230	0.6557169049
2231	0.6555998437
2232	0.6554330126
2233	0.6552467628
2234	0.6550211322
2235	0.6548435344
2236	0.6547595905
2237	0.6546117521
2238	0.6544000653
2239	0.6542468742
2240	0.6539953451
2241	0.6538092137
2242	0.6536165436
2243	0.6534140438
2244	0.6532592409
2245	0.6531605929
2246	0.6529581487
2247	0.6529069889
2248	0.6527388972
2249	0.652507301
2250	0.6523424209
2251	0.6521933482
2252	0.6519551168
2253	0.6518013188
2254	0.6515893435
2255	0.6514520621
2256	0.6512178867
2257	0.6509887889
2258	0.6507835084
2259	0.6505300334
2260	0.6503755534
2261	0.6502967315
2262	0.6501712407
2263	0.6499010561
2264	0.6496688361
2265	0.6495606398
2266	0.6494813947
2267	0.6493495479
2268	0.6491690509
2269	0.6489926001
2270	0.6487553387
2271	0.648625058
2272	0.64848134
2273	0.648295997
2274	0.6481264124
2275	0.647941969
2276	0.6478926988
2277	0.6477882208
2278	0.6476634373
2279	0.6474298898
2280	0.647242649
2281	0.6470115096
2282	0.6468241835
2283	0.6466093986
2284	0.6464270971
2285	0.6463706569
2286	0.6462463321
2287	0.6461220317
2288	0.6459144268
2289	0.6457741903
2290	0.645542497
2291	0.6453454085
2292	0.6451383063
2293	0.6448786864
2294	0.6447468209
2295	0.6445542695
2296	0.6444434685
2297	0.6442524449
2298	0.6440715503
2299	0.6439700249
2300	0.6438015023
2301	0.6435879069
2302	0.6434790211
2303	0.6433540371
2304	0.6432279356
2305	0.6429725894
2306	0.6428029585
2307	0.6426417363
2308	0.6423529281
2309	0.6422830045
2310	0.6422422915
2311	0.6420662437
2312	0.6419992991
2313	0.6417944968
2314	0.6417698603
2315	0.6415205279
2316	0.6414169425
2317	0.6412121413
2318	0.6411259927
2319	0.6409100907
2320	0.6408143197
2321	0.6406140314
2322	0.6404397144
2323	0.6402400398
2324	0.6400166089
2325	0.6398172258
2326	0.6396833207
2327	0.6395599438
2328	0.6394351946
2329	0.6391576977
2330	0.6390164596
2331	0.638824824
2332	0.6386645734
2333	0.6385626014
2334	0.6383097868
2335	0.6381494459
2336	0.6380136614
2337	0.6378588361
2338	0.6376245611
2339	0.637411786
2340	0.6372434699
2341	0.6371397457
2342	0.6369601463
2343	0.6367512751
2344	0.6365640455
2345	0.6364127554
2346	0.6362438345
2347	0.6360384196
2348	0.6358273698
2349	0.6356277041
2350	0.6354082258
2351	0.635174548
2352	0.6350008963
2353	0.634870324
2354	0.6347094485
2355	0.6344608551
2356	0.634378748
2357	0.6341573732
2358	0.6340126282
2359	0.6337976686
2360	0.6336488811
2361	0.6334297783
2362	0.6332861945
2363	0.6331190496
2364	0.6329581355
2365	0.6327423197
2366	0.6325118772
2367	0.6322742892
2368	0.63205535
2369	0.6319169041
2370	0.6317425297
2371	0.6315581205
2372	0.631259193
2373	0.631062685
2374	0.6308700178
2375	0.6307603875
2376	0.6305427766
2377	0.630426435
2378	0.6301258587
2379	0.6299090888
2380	0.6297269357
2381	0.6295164918
2382	0.6293182348
2383	0.6291342635
2384	0.6289570516
2385	0.6287476383
2386	0.6284874355
2387	0.6283510262
2388	0.6281524402
2389	0.6278941216
2390	0.6276931121
2391	0.62749336
2392	0.6273300197
2393	0.6271301686
2394	0.6269677521
2395	0.6267249332
2396	0.6264565457
2397	0.6263105707
2398	0.6262156738
2399	0.6260956339
2400	0.6259264305
2401	0.6257697957
2402	0.6255270275
2403	0.625264686
2404	0.625047488
2405	0.6248859452
2406	0.624661317
2407	0.624561942
2408	0.6243744259
2409	0.6241806628
2410	0.6240852508
2411	0.6238799864
2412	0.6236960403
2413	0.623501869
2414	0.6233789822
2415	0.6231970229
2416	0.6230009247
2417	0.6228960678
2418	0.6226911813
2419	0.6224837668
2420	0.6222700272
2421	0.6220754016
2422	0.6219297201
2423	0.6217803402
2424	0.6216554762
2425	0.6214983456
2426	0.6214077858
2427	0.6211778539
2428	0.6209783789
2429	0.6208011267
2430	0.620646768
2431	0.6205873786
2432	0.6204637765
2433	0.6203003765
2434	0.620147765
2435	0.6200514683
2436	0.6198584841
2437	0.6196166653
2438	0.6195566624
2439	0.61945597
2440	0.6193510973
2441	0.6192300665
2442	0.6190598838
2443	0.6188717561
2444	0.6186922071
2445	0.6185249448
2446	0.6183788965
2447	0.6182064637
2448	0.6180495589
2449	0.6179128247
2450	0.6176947235
2451	0.6175800888
2452	0.6173438052
2453	0.6170951666
2454	0.6169125447
2455	0.616784943
2456	0.6166013863
2457	0.6164927679
2458	0.6163942962
2459	0.6162551511
2460	0.6160965661
2461	0.6159286138
2462	0.615705828
2463	0.6154845072
2464	0.6152966605
2465	0.6151516293
2466	0.6149604018
2467	0.6148604266
2468	0.6146458707
2469	0.6144982776
2470	0.6143370625
2471	0.6141820138
2472	0.613977079
2473	0.6137023493
2474	0.6134797486
2475	0.6134378946
2476	0.6133022359
2477	0.6131230585
2478	0.6128721034
2479	0.6126548723
2480	0.6125278479
2481	0.6123995264
2482	0.6121556456
2483	0.6120511858
2484	0.6119283008
2485	0.6118138692
2486	0.6116723306
2487	0.6115515017
2488	0.6113322242
2489	0.61115143
2490	0.6110193961
2491	0.6108714205
2492	0.6107242839
2493	0.6104844812
2494	0.610368937
2495	0.6102222668
2496	0.6101007977
2497	0.6099170167
2498	0.6097619099
2499	0.6095788323
2500	0.6094492806
2501	0.6092673565
2502	0.6090786502
2503	0.608913956
2504	0.6087332437
2505	0.6085090801
2506	0.608249125
2507	0.6080742542
2508	0.6079164266
2509	0.6077879559
2510	0.6076996169
2511	0.6075286123
2512	0.6073669407
2513	0.6072550254
2514	0.6070485444
2515	0.6068550054
2516	0.6066747496
2517	0.6065253973
2518	0.6064684881
2519	0.6063031499
2520	0.6061244279
2521	0.6058726306
2522	0.6056986766
2523	0.6056582179
2524	0.6054032312
2525	0.6052278441
2526	0.6051653136
2527	0.6050525248
2528	0.6048559168
2529	0.6046191829
2530	0.6043954716
2531	0.6042371176
2532	0.6041269087
2533	0.6039904683
2534	0.6038359317
2535	0.6036518055
2536	0.6034387139
2537	0.6032560314
2538	0.6031390707
2539	0.6029759392
2540	0.6027930077
2541	0.6026544672
2542	0.6023637764
2543	0.6022230373
2544	0.602047354
2545	0.6018843903
2546	0.6016098349
2547	0.6014801603
2548	0.6012502404
2549	0.6010515582
2550	0.6008637568
2551	0.600700671
2552	0.6004566702
2553	0.6002721811
2554	0.6000768241
2555	0.5999586525
2556	0.5997774071
2557	0.5996766097
2558	0.5994614371
2559	0.5992302017
2560	0.5990226423
2561	0.598872367
2562	0.5986774372
2563	0.5984587042
2564	0.5982736809
2565	0.598168068
2566	0.5980747487
2567	0.5979206265
2568	0.5978690768
2569	0.5977447799
2570	0.5975709213
2571	0.597462255
2572	0.5972864235
2573	0.5971720327
2574	0.5970356971
2575	0.5968869978
2576	0.5967130482
2577	0.5966543687
2578	0.5964942168
2579	0.5962953436
2580	0.5962406226
2581	0.5960559873
2582	0.5958599295
2583	0.5956445129
2584	0.5955664097
2585	0.5953544338
2586	0.5951788223
2587	0.5950787015
2588	0.5948979354
2589	0.5947982198
2590	0.5946068619
2591	0.5944597936
2592	0.5943210714
2593	0.5941716156
2594	0.5939955819
2595	0.5938222319
2596	0.5936964062
2597	0.5934526711
2598	0.5932531838
2599	0.5930723299
2600	0.5927843906
2601	0.5926227565
2602	0.592515594
2603	0.5924223086
2604	0.5922658886
2605	0.5920451268
2606	0.5919267177
2607	0.5917485503
2608	0.5915359366
2609	0.5913408745
2610	0.5911950009
2611	0.5911533972
2612	0.590999725
2613	0.5907691399
2614	0.5906144474
2615	0.5903876999
2616	0.5902308236
2617	0.5900784914
2618	0.589872013
2619	0.5897539765
2620	0.5895006669
2621	0.5894023591
2622	0.5893340545
2623	0.5892411323
2624	0.5891336022
2625	0.5889219206
2626	0.5887146087
2627	0.5884733624
2628	0.5882450241
2629	0.5880811842
2630	0.5880008208
2631	0.5877360107
2632	0.5876375729
2633	0.5875189527
2634	0.5874203488
2635	0.5872697333
2636	0.587089099
2637	0.586981196
2638	0.5868822026
2639	0.5867541958
2640	0.5865628823
2641	0.5863715099
2642	0.5861809669
2643	0.5858634087
2644	0.5856914873
2645	0.585565803
2646	0.5854595343
2647	0.5853803918
2648	0.5851191701
2649	0.5850370711
2650	0.5849083079
2651	0.5848489292
2652	0.584670865
2653	0.5845297618
2654	0.58434353
2655	0.5841560607
2656	0.5840071969
2657	0.5838021517
2658	0.5836740294
2659	0.5834896751
2660	0.5833335914
2661	0.583187582
2662	0.5830342389
2663	0.5828509072
2664	0.5827652592
2665	0.5826742857
2666	0.5825509846
2667	0.5823466102
2668	0.5822181129
2669	0.5820579033
2670	0.5819913146
2671	0.581838762
2672	0.5816983992
2673	0.5814647625
2674	0.5812908625
2675	0.5811887467
2676	0.5811318294
2677	0.58100681
2678	0.5808678027
2679	0.5807090385
2680	0.5805147542
2681	0.5803914779
2682	0.5801855816
2683	0.5800151915
2684	0.5798757735
2685	0.5798289346
2686	0.5797611238
2687	0.5795789195
2688	0.5794213347
2689	0.5792648321
2690	0.5790927182
2691	0.5789137589
2692	0.5787068524
2693	0.5785118243
2694	0.5784094602
2695	0.5782268547
2696	0.5780701328
2697	0.5779048955
2698	0.5778046078
2699	0.5777365754
2700	0.5775562257
2701	0.5774494647
2702	0.5772401931
2703	0.5771480532
2704	0.5769450109
2705	0.576810169
2706	0.5766731561
2707	0.5764339294
2708	0.5763181993
2709	0.5761654929
2710	0.5760427325
2711	0.5758683808
2712	0.5757438728
2713	0.575547555
2714	0.5754340475
2715	0.5752958007
2716	0.5751831964
2717	0.5750344742
2718	0.5748489252
2719	0.5747156899
2720	0.5745852134
2721	0.5744512633
2722	0.5743675426
2723	0.5742450122
2724	0.5740934452
2725	0.5739028733
2726	0.5736879516
2727	0.5735367102
2728	0.5732479606
2729	0.5731129538
2730	0.5729786983
2731	0.5728330793
2732	0.5727000314
2733	0.57253025
2734	0.572354412
2735	0.5721456005
2736	0.5720286665
2737	0.5718200432
2738	0.5717312336
2739	0.5715339288
2740	0.5713681668
2741	0.5711905627
2742	0.5710917459
2743	0.5709635285
2744	0.5708163536
2745	0.5706885447
2746	0.5705622152
2747	0.5703575054
2748	0.5701672974
2749	0.5699908276
2750	0.5698216074
2751	0.5696365994
2752	0.5694989714
2753	0.5694076912
2754	0.5692192106
2755	0.5691238403
2756	0.5689690365
2757	0.5687995666
2758	0.5686855334
2759	0.5685444312
2760	0.5684463205
2761	0.5683177694
2762	0.5682615292
2763	0.5680360984
2764	0.5678564662
2765	0.5677543462
2766	0.5675909721
2767	0.5673487042
2768	0.567131316
2769	0.5669356172
2770	0.566750874
2771	0.5666216338
2772	0.5664890615
2773	0.5663381566
2774	0.5660914846
2775	0.5659909214
2776	0.5658925382
2777	0.5656608485
2778	0.5655516197
2779	0.5654912174
2780	0.5654068597
2781	0.5651769749
2782	0.5651020922
2783	0.5649220194
2784	0.5647994738
2785	0.564673416
2786	0.5644905736
2787	0.5643231262
2788	0.5642411646
2789	0.5641314423
2790	0.5640813833
2791	0.5640173338
2792	0.5638987537
2793	0.563801443
2794	0.5636318956
2795	0.5635220703
2796	0.5633883855
2797	0.5632705993
2798	0.5630614926
2799	0.562937087
2800	0.5628053834
2801	0.5627141731
2802	0.5626357887
2803	0.5624508832
2804	0.5622922392
2805	0.5621897092
2806	0.5620969653
2807	0.5619610453
2808	0.5617915509
2809	0.5615835619
2810	0.5614530718
2811	0.5612434424
2812	0.5610560114
2813	0.5609158138
2814	0.560759103
2815	0.5606550434
2816	0.5605189928
2817	0.5603891557
2818	0.5602166598
2819	0.5601234134
2820	0.5600048549
2821	0.5598398103
2822	0.5596996754
2823	0.5595489898
2824	0.5594498574
2825	0.5592990576
2826	0.5592296726
2827	0.5590564923
2828	0.5589044833
2829	0.558719019
2830	0.5585546011
2831	0.5584254957
2832	0.558316394
2833	0.5580637261
2834	0.5578633301
2835	0.5577296695
2836	0.5575847125
2837	0.5573986064
2838	0.5572838752
2839	0.5571794925
2840	0.5569874049
2841	0.5567052522
2842	0.5565289948
2843	0.5564243626
2844	0.5562683345
2845	0.5561123854
2846	0.5560763135
2847	0.5559300391
2848	0.5557928286
2849	0.5556927199
2850	0.5555534898
2851	0.5553756587
2852	0.5552791041
2853	0.5550976246
2854	0.5550444685
2855	0.5549036164
2856	0.5548129064
2857	0.5545678199
2858	0.5544107184
2859	0.554226229
2860	0.5540712478
2861	0.5538996416
2862	0.5537134025
2863	0.5535612773
2864	0.5534403052
2865	0.5533193281
2866	0.5532184378
2867	0.5530025498
2868	0.5528143344
2869	0.5527411358
2870	0.5525113667
2871	0.5523035693
2872	0.5520933518
2873	0.551897715
2874	0.5517042577
2875	0.5515585095
2876	0.5513624951
2877	0.551229924
2878	0.5510893062
2879	0.5509439602
2880	0.5508271209
2881	0.5506660374
2882	0.5504993593
2883	0.5502819308
2884	0.5501880592
2885	0.5499903646
2886	0.5498112016
2887	0.5497432514
2888	0.5495845716
2889	0.5494535556
2890	0.5493093044
2891	0.5491020829
2892	0.5489394211
2893	0.5487913568
2894	0.5485578182
2895	0.548403562
2896	0.5482426059
2897	0.5481680989
2898	0.5479947494
2899	0.5478593999
2900	0.5477574315
2901	0.5476764211
2902	0.5474755358
2903	0.5472995023
2904	0.5471336548
2905	0.5469889647
2906	0.5468073661
2907	0.5466448773
2908	0.5465367851
2909	0.5463461015
2910	0.5461508766
2911	0.5459907822
2912	0.5458149829
2913	0.545674611
2914	0.545560545
2915	0.5454606862
2916	0.5453361883
2917	0.5451739452
2918	0.545111928
2919	0.5449583023
2920	0.5448697695
2921	0.5447382996
2922	0.5446092604
2923	0.544443279
2924	0.5443718144
2925	0.5442640078
2926	0.5440864708
2927	0.5439306415
2928	0.5438248943
2929	0.5435924485
2930	0.5434508094
2931	0.5433285351
2932	0.5431931212
2933	0.5430225315
2934	0.5429119476
2935	0.5427438659
2936	0.5425763823
2937	0.542500843
2938	0.5423253317
2939	0.5422008573
2940	0.5420624806
2941	0.5419081614
2942	0.5418337615
2943	0.5417448779
2944	0.5416460811
2945	0.5414971111
2946	0.541394174
2947	0.5412313436
2948	0.5410413049
2949	0.5408983214
2950	0.540814865
2951	0.5406107053
2952	0.5404393279
2953	0.5402721427
2954	0.5401219887
2955	0.5399162701
2956	0.5397891846
2957	0.5396603195
2958	0.5395724233
2959	0.5394636834
2960	0.539323346
2961	0.539232188
2962	0.5391250312
2963	0.538896259
2964	0.5388173865
2965	0.5386264306
2966	0.5384766323
2967	0.5383102168
2968	0.5382300032
2969	0.5381173039
2970	0.5379444042
2971	0.5378394722
2972	0.5377359316
2973	0.5375610424
2974	0.5374969985
2975	0.5374327035
2976	0.5373144643
2977	0.5371343312
2978	0.5369762305
2979	0.5368772443
2980	0.5368308082
2981	0.5367104484
2982	0.5365361651
2983	0.5364488149
2984	0.5363724366
2985	0.5361617079
2986	0.5359894448
2987	0.5358778686
2988	0.5357470138
2989	0.5355870948
2990	0.535473741
2991	0.5353644766
2992	0.5353379617
2993	0.5351732961
2994	0.5350558071
2995	0.5348537488
2996	0.5347499007
